source_model,source_kind,source_label,source_attack,target_model,target_kind,target_label,dataset,transfer_acc,transfer_success_rate,conditioned_transfer_success_rate,source_attack_success_rate,normalized_transfer_rate,normalized_conditioned_transfer_rate,same_architecture,same_kind,pair_type
VGG16,Original,VGG16 (Original),PGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs300_pretrain100,0.0089,0.9911,0.990839958190918,0.9567,1.0359569352984217,1.0356851240628389,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs300_pretrain100,0.1222,0.8778,0.8625993728637695,0.9567,0.9175290059579806,0.9016404022826064,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,VGG16,Original,VGG16 (Original),Cifar100_epochs300_pretrain100,0.1444,0.8556,1.0,0.8556,1.0,1.168770453482936,True,True,self_same_kind
VGG16,Original,VGG16 (Original),FGSM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs300_pretrain100,0.0868,0.9132,0.9344862699508667,0.8556,1.067321178120617,1.0921999415040518,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs300_pretrain100,0.0724,0.9276,0.941403865814209,0.8556,1.0841514726507713,1.100285023158262,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs300_pretrain100,0.1762,0.8238,0.8569684624671936,0.8556,0.9628330995792426,1.0015994184983563,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs300_pretrain100,0.1606,0.8394,0.8746693730354309,0.8556,0.9810659186535764,1.0222877197702558,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,MobileNet,Original,MobileNet (Original),Cifar100_epochs300_pretrain100,0.107,0.893,0.9202441498637199,0.8556,1.043712014960262,1.0755541723512387,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs300_pretrain100,0.1988,0.8012,0.8354018330574036,0.8556,0.9364188873305282,0.9763929792629775,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs300_pretrain100,0.204,0.796,0.8288911432027817,0.8556,0.9303412809724171,0.9687834773291043,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs300_pretrain100,0.0092,0.9908,0.9932858594693244,0.8556,1.158017765310893,1.1609231644101499,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs300_pretrain100,0.1235,0.8765000000000001,0.8944048807024956,0.8556,1.0244273024777935,1.045353998016007,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,VGG16,Original,VGG16 (Original),Cifar100_epochs300_pretrain100,0.2698,0.7302,1.0,0.7302,1.0,1.3694878115584772,True,True,self_same_kind
VGG16,Original,VGG16 (Original),BIM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs300_pretrain100,0.3362,0.6638,0.6460051238536835,0.7302,0.9090660093125171,0.884696143321944,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs300_pretrain100,0.2933,0.7067,0.6883707642555237,0.7302,0.9678170364283758,0.9427153714811336,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs300_pretrain100,0.5236,0.47640000000000005,0.41740119457244873,0.7302,0.6524239934264586,0.571625848496917,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs300_pretrain100,0.5107,0.48929999999999996,0.4193915128707886,0.7302,0.6700903861955628,0.5743515651476152,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,MobileNet,Original,MobileNet (Original),Cifar100_epochs300_pretrain100,0.3769,0.6231,0.5962468087673187,0.7302,0.8533278553820871,0.8165527372874812,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs300_pretrain100,0.5523,0.4477,0.3699175715446472,0.7302,0.6131196932347303,0.5065976055117053,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs300_pretrain100,0.5509,0.44910000000000005,0.3753198981285095,0.7302,0.6150369761709122,0.5139960259223632,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs300_pretrain100,0.0078,0.9922,0.9940290017984807,0.7302,1.358805806628321,1.361310602298659,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs300_pretrain100,0.3656,0.6344000000000001,0.6067671179771423,0.7302,0.868803067652698,0.830960172524161,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,VGG16,Original,VGG16 (Original),Cifar100_epochs300_pretrain100,0.0236,0.9764,1.0,0.9764,1.0,1.0241704219582137,True,True,self_same_kind
VGG16,Original,VGG16 (Original),APGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs300_pretrain100,0.1361,0.8639,0.8998154029250145,0.9764,0.8847808275297009,0.9215643208982123,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs300_pretrain100,0.1213,0.8787,0.9129048511385918,0.9764,0.8999385497746825,0.9349701465983119,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs300_pretrain100,0.2455,0.7545,0.7880516797304153,0.9764,0.7727365833674723,0.8070992213543786,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs300_pretrain100,0.2262,0.7738,0.8123846352100372,0.9764,0.7925030725112658,0.8320203146354335,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,MobileNet,Original,MobileNet (Original),Cifar100_epochs300_pretrain100,0.1578,0.8422000000000001,0.8748112171888351,0.9764,0.8625563293732077,0.8959557734420679,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs300_pretrain100,0.2776,0.7223999999999999,0.7585165351629257,0.9764,0.7398607128226136,0.776850199880096,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs300_pretrain100,0.2781,0.7219,0.7504614889621735,0.9764,0.7393486276116346,0.7686004598137786,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs300_pretrain100,0.0104,0.9896,0.9897633828222752,0.9764,1.0135190495698485,1.0136863814238786,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs300_pretrain100,0.1696,0.8304,0.8538345396518707,0.9764,0.8504711183941007,0.8744720807577536,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),CW,VGG16,Original,VGG16 (Original),Cifar100_epochs300_pretrain100,0.0098,0.9902,0.9880375042557716,,,,True,True,self_same_kind
VGG16,Original,VGG16 (Original),CW,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs300_pretrain100,0.0885,0.9115,0.8852246999740601,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),CW,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs300_pretrain100,0.073,0.927,0.9049466550350189,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),CW,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs300_pretrain100,0.1795,0.8205,0.759295180439949,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),CW,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs300_pretrain100,0.1632,0.8368,0.7837051451206207,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),CW,MobileNet,Original,MobileNet (Original),Cifar100_epochs300_pretrain100,0.1074,0.8926000000000001,0.8570966720581055,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),CW,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs300_pretrain100,0.2027,0.7973,0.7268024682998657,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),CW,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs300_pretrain100,0.208,0.792,0.7206595540046692,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),CW,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs300_pretrain100,0.0088,0.9912,0.9893307471647859,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),CW,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs300_pretrain100,0.1231,0.8769,0.839799553155899,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),DeepFool,VGG16,Original,VGG16 (Original),Cifar100_epochs300_pretrain100,0.0657,0.9343,0.9418943524360657,,,,True,True,self_same_kind
VGG16,Original,VGG16 (Original),DeepFool,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs300_pretrain100,0.1292,0.8708,0.9061930775642395,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),DeepFool,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs300_pretrain100,0.1109,0.8891,0.9222222194075584,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),DeepFool,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs300_pretrain100,0.2457,0.7543,0.8030965328216553,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),DeepFool,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs300_pretrain100,0.2257,0.7743,0.8227686733007431,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),DeepFool,MobileNet,Original,MobileNet (Original),Cifar100_epochs300_pretrain100,0.1523,0.8477,0.8867030963301659,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),DeepFool,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs300_pretrain100,0.278,0.722,0.7777777761220932,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),DeepFool,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs300_pretrain100,0.279,0.721,0.7701275050640106,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),DeepFool,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs300_pretrain100,0.0102,0.9898,0.9907103823497891,,,,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),DeepFool,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs300_pretrain100,0.1631,0.8369,0.8615664839744568,,,,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,VGG16,Finetuned,VGG16 (Finetuned),Cifar100_epochs3_pretrain3,0.0835,0.9165,0.9116915389895439,0.9787,0.9364463063247165,0.9315331960657443,True,False,same_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,VGG16,Original,VGG16 (Original),Cifar100_epochs3_pretrain3,0.0213,0.9787,1.0,0.9787,1.0,1.021763563911311,True,True,self_same_kind
VGG16,Original,VGG16 (Original),PGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs3_pretrain3,0.032,0.968,0.9452736303210258,0.9787,0.989067129866149,0.9658461533881944,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs3_pretrain3,0.0235,0.9765,0.9527363181114197,0.9787,0.9977521201593952,0.9734712558612646,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs3_pretrain3,0.0636,0.9364,0.9116915389895439,0.9787,0.9567794012465516,0.9315331960657443,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs3_pretrain3,0.0584,0.9416,0.9004975110292435,0.9787,0.9620925717788903,0.9200955461625048,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,MobileNet,Original,MobileNet (Original),Cifar100_epochs3_pretrain3,0.0259,0.9741,0.9452736303210258,0.9787,0.995299887606008,0.9658461533881944,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs3_pretrain3,0.0795,0.9205,0.9029850736260414,0.9787,0.9405333605803616,0.9226372469868616,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs3_pretrain3,0.0716,0.9284,0.8868159204721451,0.9787,0.9486052927352611,0.9061161954349086,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),PGD,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs3_pretrain3,0.0111,0.9889,0.99253731360659,0.9787,1.0104219883518955,1.0141384628656278,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),PGD,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs3_pretrain3,0.0642,0.9358,0.920398011803627,0.9787,0.9561663431082047,0.9404291527573587,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,VGG16,Finetuned,VGG16 (Finetuned),Cifar100_epochs3_pretrain3,0.0856,0.9144,0.9099099114537239,0.9703,0.9423889518705555,0.9377614257999833,True,False,same_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,VGG16,Original,VGG16 (Original),Cifar100_epochs3_pretrain3,0.0297,0.9703,1.0,0.9703,1.0,1.0306090899721736,True,True,self_same_kind
VGG16,Original,VGG16 (Original),FGSM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs3_pretrain3,0.0318,0.9682,0.9472329467535019,0.9703,0.9978357209110583,0.9762268852452869,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs3_pretrain3,0.0235,0.9765,0.9510939493775368,0.9703,1.0063897763578276,0.9802060696460236,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs3_pretrain3,0.0625,0.9375,0.9124839156866074,0.9703,0.9661960218489126,0.9404142179600199,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs3_pretrain3,0.0603,0.9397,0.9009009003639221,0.9703,0.9684633618468514,0.9284766570791735,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,MobileNet,Original,MobileNet (Original),Cifar100_epochs3_pretrain3,0.0263,0.9737,0.9459459446370602,0.9703,1.0035040709059053,0.9749004891652686,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs3_pretrain3,0.0797,0.9203,0.9124839156866074,0.9703,0.9484695455013913,0.9404142179600199,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs3_pretrain3,0.0738,0.9262,0.8880308866500854,0.9703,0.9545501391322271,0.9152127039576269,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),FGSM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs3_pretrain3,0.0112,0.9888,0.9922779924236238,0.9703,1.019066268164485,1.0226507187711262,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),FGSM,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs3_pretrain3,0.0645,0.9355,0.9214929193258286,0.9703,0.9641348036689683,0.9496989790021937,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,VGG16,Finetuned,VGG16 (Finetuned),Cifar100_epochs3_pretrain3,0.275,0.725,0.5976190567016602,0.9373,0.7734983463138803,0.6375963477026141,True,False,same_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,VGG16,Original,VGG16 (Original),Cifar100_epochs3_pretrain3,0.0627,0.9373,1.0,0.9373,1.0,1.066894270777766,True,True,self_same_kind
VGG16,Original,VGG16 (Original),BIM,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs3_pretrain3,0.0965,0.9035,0.8071428537368774,0.9373,0.9639389736477114,0.8611360863510908,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs3_pretrain3,0.0698,0.9302,0.8595238029956818,0.9373,0.9924250506774779,0.91702102101321,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs3_pretrain3,0.265,0.735,0.5785714387893677,0.9373,0.7841672890216579,0.6172745532800252,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs3_pretrain3,0.2217,0.7783,0.5619047582149506,0.9373,0.8303638109463352,0.5994929672622965,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,MobileNet,Original,MobileNet (Original),Cifar100_epochs3_pretrain3,0.0808,0.9192,0.8666666597127914,0.9373,0.9806892136989225,0.9246416939216808,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs3_pretrain3,0.3095,0.6905,0.5166666805744171,0.9373,0.7366904939720473,0.5512287214066116,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,XceptionNet,Original,XceptionNet (Original),Cifar100_epochs3_pretrain3,0.2554,0.7445999999999999,0.5619047582149506,0.9373,0.7944094740211244,0.5994929672622965,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),BIM,ConvNeXt,Finetuned,ConvNeXt (Finetuned),Cifar100_epochs3_pretrain3,0.0116,0.9884,0.9880952378734946,0.9373,1.0545182972367437,1.054193148270025,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),BIM,ConvNeXt,Original,ConvNeXt (Original),Cifar100_epochs3_pretrain3,0.2057,0.7943,0.6595238149166107,0.9373,0.8474341192787794,0.7036421795760276,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,VGG16,Finetuned,VGG16 (Finetuned),Cifar100_epochs3_pretrain3,0.2808,0.7192000000000001,0.91219512373209,0.9934,0.723978256492853,0.9182556107631267,True,False,same_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,VGG16,Original,VGG16 (Original),Cifar100_epochs3_pretrain3,0.0067,0.9933,1.0,0.9934,0.9998993356150594,1.00664384940608,True,True,self_same_kind
VGG16,Original,VGG16 (Original),APGD,RegNetX_400MF,Finetuned,RegNetX_400MF (Finetuned),Cifar100_epochs3_pretrain3,0.1005,0.8995,0.9414634145796299,0.9934,0.9054761425407691,0.947718355727431,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,RegNetX_400MF,Original,RegNetX_400MF (Original),Cifar100_epochs3_pretrain3,0.0761,0.9238999999999999,0.947560977190733,0.9934,0.9300382524662775,0.9538564296262664,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,InceptionNet,Finetuned,InceptionNet (Finetuned),Cifar100_epochs3_pretrain3,0.2717,0.7283,0.9097560942173004,0.9934,0.7331387155224481,0.9158003767035439,False,False,cross_arch_cross_kind
VGG16,Original,VGG16 (Original),APGD,InceptionNet,Original,InceptionNet (Original),Cifar100_epochs3_pretrain3,0.2021,0.7979,0.8987804874777794,0.9934,0.8032011274411114,0.9047518496857051,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,MobileNet,Original,MobileNet (Original),Cifar100_epochs3_pretrain3,0.0823,0.9177,0.9463414624333382,0.9934,0.9237970605999597,0.9526288125964749,False,True,cross_arch_same_kind
VGG16,Original,VGG16 (Original),APGD,XceptionNet,Finetuned,XceptionNet (Finetuned),Cifar100_epochs3_pretrain3,0.3131,0.6869000000000001,0.9097560942173004,0.9934,0.6914636601570365,0.9158003767035439,False,False,cross_arch_cross_kind
